"status","article","brand","name","agentGuid","stock","imageUrl","imageSource","score","reason"
"not_found","NL102/NL5","LEMANSO","Нічник Метелик жовтий 3 LED ""LEMANSO"" NL102/NL5","FDD352D9-59D7-11E4-B89C-BC5FF4F4F2AA","2","","","","no_strict_source_match"
"found","NL12","LEMANSO","Нічник Пінгвін чорний ""LEMANSO"" NL12","FDD352ED-59D7-11E4-B89C-BC5FF4F4F2AA","2","https://ultra-svet.com/image/catalog/tovari/led-osveshtenie/svetodiodnie-nochniki/4137_18.jpg","https://ultra-svet.com/nochnik-lemanso-pingvin-siniy-nl12","98","pwa-catalog"
"not_found","NL123/NL12","LEMANSO","Нічник Пінгвін зелений ""LEMANSO"" NL123/NL12","FDD352E7-59D7-11E4-B89C-BC5FF4F4F2AA","13","","","","no_strict_source_match"
"not_found","NL121/NL12","LEMANSO","Нічник Пінгвін синій ""LEMANSO"" NL121/NL12","FDD352EB-59D7-11E4-B89C-BC5FF4F4F2AA","2","","","","no_strict_source_match"
"not_found","NL131/NL4","LEMANSO","Нічник Серце блакитний 3 LED ""LEMANSO"" NL131/NL4","FDD352F1-59D7-11E4-B89C-BC5FF4F4F2AA","2","","","","no_strict_source_match"
"not_found","NL132/NL4","LEMANSO","Нічник Серце жовтий 3 LED ""LEMANSO"" NL132/NL4","FDD352F3-59D7-11E4-B89C-BC5FF4F4F2AA","2","","","","no_strict_source_match"
"found","NL135","LEMANSO","Нічник Серце мультик 3 LED ""LEMANSO"" NL 135/NL4","FDD352F9-59D7-11E4-B89C-BC5FF4F4F2AA","2","https://cdn.27.ua/sc--media--prod/default/3c/4f/f7/3c4ff783-693f-4cea-b538-6c1685621e97.jpg","https://epicentrk.ua/shop/mplc-nicnik-lemanso-nl135-serce-3-led-rgb-7435-1eee864b-46c5-625e-8be0-b790ec36c7f4.html","107","epicentr"
"not_found","NL151/NL8","LEMANSO","Нічник Сонце блакитний 4 LED ""LEMANSO"" NL151/NL8","FDD352FD-59D7-11E4-B89C-BC5FF4F4F2AA","3","","","","no_strict_source_match"
"not_found","NL152/NL8","LEMANSO","Нічник Сонце жовтий 4 LED ""LEMANSO"" NL152/NL8","FDD352FF-59D7-11E4-B89C-BC5FF4F4F2AA","2","","","","no_strict_source_match"
"not_found","NL3/NL143","LEMANSO","Нічник Яблуко зелений 3 LED ""LEMANSO"" NL3/NL143","5CAC814D-21E3-11E4-80F2-08606ED9504B","3","","","","no_strict_source_match"
"not_found","12535","LEMANSO","Пензель круглий укр 60мм LEMANSO 12535","F766F76A-4D70-11EF-A71A-BC5FF4F4F2AA","2","","","","no_strict_source_match"
"not_found","12515","LEMANSO","Пензель товстий укр 25мм LEMANSO 12515","F766F76C-4D70-11EF-A71A-BC5FF4F4F2AA","10","","","","no_strict_source_match"
"not_found","12516","LEMANSO","Пензель товстий укр 30мм LEMANSO 12516","F766F76E-4D70-11EF-A71A-BC5FF4F4F2AA","10","","","","no_strict_source_match"
"not_found","12524","LEMANSO","Пензель тонкий укр 20мм LEMANSO 12524","F766F770-4D70-11EF-A71A-BC5FF4F4F2AA","83","","","","no_strict_source_match"
"not_found","12525","LEMANSO","Пензель тонкий укр 30мм LEMANSO 12525","F766F772-4D70-11EF-A71A-BC5FF4F4F2AA","10","","","","no_strict_source_match"
"found","KCD3-102N","LEMANSO","Перемикач LSW01 вузький жовтий з підсвічуванням ""LEMANSO"" KCD3-102N","6FCB8BE5-9D71-11E3-822B-902B34A4365E","22","https://ultra-svet.com/image/catalog/tovari/elektrofurnitura/knopki-pereklyuchateli-tumbleri/pereklyuchateli/img_7609.jpg","https://ultra-svet.com/pereklyuchatel-lsw01-uzkij-krasnyj-s-podsv.-lemanso-kcd3-102n","98","pwa-catalog"
"found","KCD3-102N","LEMANSO","Перемикач LSW01 вузький зелений з підсвічуванням ""LEMANSO"" KCD3-102N","622C7C9C-9D71-11E3-822B-902B34A4365E","23","https://ultra-svet.com/image/catalog/tovari/elektrofurnitura/knopki-pereklyuchateli-tumbleri/pereklyuchateli/img_7609.jpg","https://ultra-svet.com/pereklyuchatel-lsw01-uzkij-krasnyj-s-podsv.-lemanso-kcd3-102n","98","pwa-catalog"
"found","KCD3-102N","LEMANSO","Перемикач LSW01 вузький синій з підсвічуванням ""LEMANSO"" KCD3-102N","622C7C9E-9D71-11E3-822B-902B34A4365E","37","https://ultra-svet.com/image/catalog/tovari/elektrofurnitura/knopki-pereklyuchateli-tumbleri/pereklyuchateli/img_7609.jpg","https://ultra-svet.com/pereklyuchatel-lsw01-uzkij-krasnyj-s-podsv.-lemanso-kcd3-102n","98","pwa-catalog"
"not_found","12526","LEMANSO","Пензель тонкий укр 40мм LEMANSO 12526","F766F774-4D70-11EF-A71A-BC5FF4F4F2AA","10","","","","no_strict_source_match"
"found","KCD3-102N","LEMANSO","Перемикач LSW01 вузький червоний з підсвічуванням ""LEMANSO"" KCD3-102N","622C7C9D-9D71-11E3-822B-902B34A4365E","15","https://ultra-svet.com/image/catalog/tovari/elektrofurnitura/knopki-pereklyuchateli-tumbleri/pereklyuchateli/img_7609.jpg","https://ultra-svet.com/pereklyuchatel-lsw01-uzkij-krasnyj-s-podsv.-lemanso-kcd3-102n","98","pwa-catalog"
"not_found","12527","LEMANSO","Пензель тонкий укр 50мм LEMANSO 12527","F766F776-4D70-11EF-A71A-BC5FF4F4F2AA","10","","","","no_strict_source_match"
"found","KCD2-201","LEMANSO","Перемикач LSW02 великий жовтий з підсвічуванням ""LEMANSO"" KCD2-201\N","622C7C9F-9D71-11E3-822B-902B34A4365E","28","https://ultra-svet.com/image/cache/catalog/tovari/elektrofurnitura/knopki-pereklyuchateli-tumbleri/pereklyuchateli/lsw02yjpg-800x800.jpg","https://ultra-svet.com/pereklyuchatel-lsw02-bolshoy-zheltyy-s-podsv-lemanso-kcd2-201n","110","ultra-svet"
"found","KCD3-123-4","LEMANSO","Перемикач LSW19 вузький чорний 3 положення без фіксації ""LEMANSO"" KCD3-123-4","6FCB8BEE-9D71-11E3-822B-902B34A4365E","8","https://ultra-svet.com/image/cache/catalog/tovari/elektrofurnitura/knopki-pereklyuchateli-tumbleri/pereklyuchateli/lsw18-800x800.jpg","https://ultra-svet.com/pereklyuchatel-lsw19-uzkiy-chernyy-3-prolozh-bez-fiks-lemanso-kcd3-123-4","110","ultra-svet"
"found","KCD2-201","LEMANSO","Перемикач LSW02 великий зелений з підсвічуванням ""LEMANSO"" KCD2-201\N","622C7CA0-9D71-11E3-822B-902B34A4365E","25","https://ultra-svet.com/image/cache/catalog/tovari/elektrofurnitura/knopki-pereklyuchateli-tumbleri/pereklyuchateli/lsw02yjpg-800x800.jpg","https://ultra-svet.com/pereklyuchatel-lsw02-bolshoy-zheltyy-s-podsv-lemanso-kcd2-201n","110","ultra-svet"
"found","KCD2-2101N","LEMANSO","Перемикач LSW04 подвійний синій + жовтий з підсвічуванням ""LEMANSO"" KCD2-2101N","622C7CAE-9D71-11E3-822B-902B34A4365E","20","https://ultra-svet.com/image/catalog/tovari/elektrofurnitura/knopki-pereklyuchateli-tumbleri/pereklyuchateli/lsw04rg.jpg","https://ultra-svet.com/pereklyuchatel-lsw04-dvojnoj-krasn-zelyonyj-s-podsvetkoj-lemanso-kcd2-2101n","98","pwa-catalog"
"found","KCD2-201","LEMANSO","Перемикач LSW02 великий синій з підсвічуванням ""LEMANSO"" KCD2-201\N","622C7CA2-9D71-11E3-822B-902B34A4365E","19","https://ultra-svet.com/image/cache/catalog/tovari/elektrofurnitura/knopki-pereklyuchateli-tumbleri/pereklyuchateli/lsw02yjpg-800x800.jpg","https://ultra-svet.com/pereklyuchatel-lsw02-bolshoy-zheltyy-s-podsv-lemanso-kcd2-201n","110","ultra-svet"
"found","KCD2-201","LEMANSO","Перемикач LSW02 великий червоний з підсвічуванням ""LEMANSO"" KCD2-201\N","622C7CA1-9D71-11E3-822B-902B34A4365E","10","https://ultra-svet.com/image/cache/catalog/tovari/elektrofurnitura/knopki-pereklyuchateli-tumbleri/pereklyuchateli/lsw02yjpg-800x800.jpg","https://ultra-svet.com/pereklyuchatel-lsw02-bolshoy-zheltyy-s-podsv-lemanso-kcd2-201n","110","ultra-svet"
"found","KCD1-101-2","LEMANSO","Перемикач LSW05 малий червоний з підсвічуванням ""LEMANSO"" KCD1-101-2","622C7CA7-9D71-11E3-822B-902B34A4365E","11","https://ultra-svet.com/image/cache/catalog/tovari/elektrofurnitura/knopki-pereklyuchateli-tumbleri/pereklyuchateli/lsw05-800x800.jpg","https://ultra-svet.com/pereklyuchatel-lsw05-malyy-krasnyy-s-podsv-lemanso-kcd1-101-2","110","ultra-svet"
"found","KCD1-101N-8","LEMANSO","Перемикач LSW07 круглий жовтий з підсвічуванням ""LEMANSO"" KCD1-101N-8","622C7CA9-9D71-11E3-822B-902B34A4365E","17","https://ultra-svet.com/image/catalog/tovari/elektrofurnitura/knopki-pereklyuchateli-tumbleri/pereklyuchateli/lsw07r.jpg","https://ultra-svet.com/pereklyuchatel-lsw07-kruglyy-krasnyy-s-podsv-lemanso-kcd1-101n-8","98","pwa-catalog"
"found","KCD1-101N-8","LEMANSO","Перемикач LSW07 круглий зелений з підсвічуванням ""LEMANSO"" KCD1-101N-8","6FCB8BC9-9D71-11E3-822B-902B34A4365E","15","https://ultra-svet.com/image/catalog/tovari/elektrofurnitura/knopki-pereklyuchateli-tumbleri/pereklyuchateli/lsw07r.jpg","https://ultra-svet.com/pereklyuchatel-lsw07-kruglyy-krasnyy-s-podsv-lemanso-kcd1-101n-8","98","pwa-catalog"
"found","KCD1-101N-8","LEMANSO","Перемикач LSW07 круглий синій з підсвічуванням ""LEMANSO"" KCD1-101N-8","6FCB8BC8-9D71-11E3-822B-902B34A4365E","13","https://ultra-svet.com/image/catalog/tovari/elektrofurnitura/knopki-pereklyuchateli-tumbleri/pereklyuchateli/lsw07r.jpg","https://ultra-svet.com/pereklyuchatel-lsw07-kruglyy-krasnyy-s-podsv-lemanso-kcd1-101n-8","98","pwa-catalog"
"found","KCD1-101N-8","LEMANSO","Перемикач LSW07 круглий червоний з підсвічуванням ""LEMANSO"" KCD1-101N-8","622C7CAA-9D71-11E3-822B-902B34A4365E","14","https://ultra-svet.com/image/catalog/tovari/elektrofurnitura/knopki-pereklyuchateli-tumbleri/pereklyuchateli/lsw07r.jpg","https://ultra-svet.com/pereklyuchatel-lsw07-kruglyy-krasnyy-s-podsv-lemanso-kcd1-101n-8","98","pwa-catalog"
"found","KCD1-103-2","LEMANSO","Перемикач LSW16 малий чорний 3 положення з фіксацією ""LEMANSO"" KCD1-103-2","6FCB8BE7-9D71-11E3-822B-902B34A4365E","19","https://ultra-svet.com/image/cache/catalog/tovari/elektrofurnitura/knopki-pereklyuchateli-tumbleri/pereklyuchateli/lsw16-800x800.jpg","https://ultra-svet.com/pereklyuchatel-lsw16-malyy-chernyy-3-polozhs-fiks-lemanso-kcd1-103-2","110","ultra-svet"
"found","KCD1-123-2","LEMANSO","Перемикач LSW17 малий чорний 3 положення без фіксації ""LEMANSO"" KCD1-123-2","6FCB8BEC-9D71-11E3-822B-902B34A4365E","17","https://ultra-svet.com/image/cache/catalog/tovari/elektrofurnitura/knopki-pereklyuchateli-tumbleri/pereklyuchateli/lsw16-800x800.jpg","https://ultra-svet.com/pereklyuchatel-lsw17-malyy-chernyy-3-polozhbez-fiks-lemanso-kcd1-123-2","110","ultra-svet"
"found","LMA089","LEMANSO","Перехідник - адаптер ( американський ) білий 10A 250V ""LEMANSO"" LMA089","DCB3504E-87E5-11EC-AEC6-BC5FF4F4F2AA","12","https://cdn.27.ua/sc--media--prod/default/86/2b/8c/862b8c23-0c33-417c-a7e3-54c16b6b987e.jpg","https://epicentrk.ua/shop/mplc-perehidnik-zivlenna-merezevij-lemanso-lma089-dla-rozetok-ssa-10-a-250-v-bilij-7432-1eeeb7c3-cdd7-6e50-9aea-731dc668c999.html","107","epicentr"
"found","LMPS105-20","LEMANSO","Прожектор світлодіодний LED 20w 6500K IP54 2000LM 175-265V з датчиком чорний""Чарівність"" ""LEMANSO"" LMPS105-20","8B6F9396-AC8F-11EF-AD29-BC5FF4F4F2AA","10","https://ultra-svet.com/image/cache/catalog/tovari/led-osveshtenie/svetodiodnie-prozhektora/svetodiodnie-prozhektora/lemanso/lmps105-20-1-800x800.jpeg","https://ultra-svet.com/prozhektor-led-20w-6500k-ip54-2000lm-175-265v-z-datchykom-chornyicharivnist-lemanso-lmps105-20-39974-httpsexamplecomukproduct","110","ultra-svet"
"found","LMPS106-30","LEMANSO","Прожектор світлодіодний LED 30w 6500K IP54 1800LM 220-240V з датчиком чорний""Блиск"" ""LEMANSO"" LMPS106-30","8B6F9398-AC8F-11EF-AD29-BC5FF4F4F2AA","6","https://ultra-svet.com/image/cache/catalog/tovari/led-osveshtenie/svetodiodnie-prozhektora/svetodiodnie-prozhektora/lemanso/lmps106-30-1-800x800.jpeg","https://ultra-svet.com/prozhektor-led-30w-6500k-ip54-1800lm-230-240v-z-datchykom-chornyj-blysk-lemanso-lmps106-30","110","ultra-svet"
"not_found","LMB33023","LEMANSO","Прожектор LED+ сон. панель+пульт+акку 300W 6500K ""LEMANSO"" LMB33023","789F064D-1C4F-11F1-BCFB-BC5FF4F4F2AA","1","","","","no_strict_source_match"
"not_found","LMB33022","LEMANSO","Прожектор LED+ сон. панель+пульт+акку 200W 6500K ""LEMANSO"" LMB33022","789F064B-1C4F-11F1-BCFB-BC5FF4F4F2AA","3","","","","no_strict_source_match"
"found","LMPS105-35","LEMANSO","Прожектор світлодіодний LED 30w 6500K IP54 3000LM 175-265V з датчиком чорний ""Чарівність"" ""LEMANSO"" LMPS105-35","8B6F939A-AC8F-11EF-AD29-BC5FF4F4F2AA","6","https://ultra-svet.com/image/cache/catalog/tovari/led-osveshtenie/svetodiodnie-prozhektora/svetodiodnie-prozhektora/lemanso/lmps105-35-1-800x800.jpeg","https://ultra-svet.com/prozhektor-led-30w-6500k-ip54-3000lm-175-265v-z-datchykom-chornyi-charivnist-lemanso-lmps105-35-39976-httpsexamplecomukproduct","110","ultra-svet"
"found","LMPS16-30","LEMANSO","Прожектор світлодіодний LED SMD 30w 6500K IP65 1900LM з мікров. датчиком чорний ""LEMANSO"" LMPS16-30","107E7DD8-40D9-11EA-8683-BC5FF4F4F2AA","4","https://ultra-svet.com/image/cache/catalog/tovari/led-osveshtenie/svetodiodnie-prozhektora/svetodiodnie-prozhektora/lmps16-30-1-800x800.jpg","https://ultra-svet.com/prozhektor-svetodiodnyj-led-smd-30w-6500k-ip65-2000lm-s-mikrov-datchikom-chyornyj-lemanso-lmps16-30","110","ultra-svet"
"found","LMPS55","LEMANSO","Прожектор світлодіодний LED SMD 50w 6500K IP65 4000LM з вбудованим датчиком чорний ""LEMANSO"" LMPS55","5AE19ECD-9D71-11E3-822B-902B34A4365E","10","https://ultra-svet.com/image/cache/catalog/tovari/led-osveshtenie/svetodiodnie-prozhektora/svetodiodnie-prozhektora/lmps56-800x800.jpeg","https://ultra-svet.com/prozhektor-svetodiodnyj-led-smd-50w-6500k-ip65-4000lm-so-vstroennym-datchikom-chyornyj-lemanso-lmps55","110","ultra-svet"
"not_found","LMA9213","LEMANSO","Ремкомплект на магнітах для LED світильника 36Вт 170-265В 3240Lm 3CCT D=190мм ""LEMANSO"" LMA9213","789F0651-1C4F-11F1-BCFB-BC5FF4F4F2AA","10","","","","no_strict_source_match"
"not_found","LMA9210","LEMANSO","Ремкомплект на магнітах для LED світильника 48Вт 170-265В 4320Lm 3CCT D=267мм ""LEMANSO"" LMA9210","789F0653-1C4F-11F1-BCFB-BC5FF4F4F2AA","10","","","","no_strict_source_match"
"not_found","LMA9212","LEMANSO","Ремкомплект на магнітах для LED світильника 24Вт 170-265В 2160Lm 3CCT D=155мм ""LEMANSO"" LMA9212","789F064F-1C4F-11F1-BCFB-BC5FF4F4F2AA","10","","","","no_strict_source_match"
"found","LTL70003","LEMANSO","Рулетка 3м x 16мм жовто-чорна ""LEMANSO"" LTL70003","622C7BFC-9D71-11E3-822B-902B34A4365E","5","https://cdn.27.ua/sc--media--prod/default/30/a6/f1/30a6f15f-c478-40eb-a0c5-2c4b013cf3ed.jpg","https://epicentrk.ua/shop/mplc-ruletka-lemanso-ltl70003-3-m-h-16-mm-zovto-cornij-6396-1ee35665-6f2c-66e6-81a3-dfc5a02255fc.html","107","epicentr"
"found","LTL70004","LEMANSO","Рулетка 5м x 19мм жовто-чорна ""LEMANSO"" LTL70004","622C7BF9-9D71-11E3-822B-902B34A4365E","5","https://cdn.27.ua/sc--media--prod/default/31/0b/43/310b43f0-2faf-43f4-ad0f-f9305ca77e40.jpg","https://epicentrk.ua/shop/mplc-ruletka-lemanso-ltl70004-5-m-h-19-mm-zovto-cornij-6402-1ee35665-6f58-6de0-b5de-dfc5a02255fc.html","107","epicentr"
"not_found","LMA9211","LEMANSO","Ремкомплект на магнітах для LED світильника 72Вт 170-265В 6480Lm 3CCT D=305мм ""LEMANSO"" LMA9211","789F0655-1C4F-11F1-BCFB-BC5FF4F4F2AA","5","","","","no_strict_source_match"
"found","LTL70008","LEMANSO","Рулетка 8м x 25мм жовто-чорна ""LEMANSO"" LTL70008","622C7BF6-9D71-11E3-822B-902B34A4365E","3","https://cdn.27.ua/sc--media--prod/default/f5/55/66/f555665e-5aa5-4a1c-88ef-15b0d90260a3.jpg","https://epicentrk.ua/shop/mplc-ruletka-lemanso-ltl70008-8-m-25-mm-2315-1ee223e2-04fa-67c0-8efb-334bca5af797.html","107","epicentr"
"not_found","LMB33018","LEMANSO","Св-к на стовп LED+ сон. панель+пульт+акку 30W 350Lm 6500K 48LED 6W/3,2V/ 5Ah IP65 ""LEMANSO"" LMB33018","789F066F-1C4F-11F1-BCFB-BC5FF4F4F2AA","4","","","","no_strict_source_match"
"not_found","LMB33019","LEMANSO","Св-к на стовп LED+ сон. панель+пульт+акку 60W 450Lm 6500K 96LED 10W/3,2V/ 6Ah IP65 ""LEMANSO"" LMB33019","789F0671-1C4F-11F1-BCFB-BC5FF4F4F2AA","3","","","","no_strict_source_match"
"found","LMB3302","LEMANSO","Світильник світлодіодний Базука 5W 60xSMD2835 + 3 режими роботи + батарея ""LEMANSO"" LMB3302","C7EB3AE1-9AE7-11ED-ACE4-BC5FF4F4F2AA","24","https://ultra-svet.com/image/cache/catalog/tovari/led-osveshtenie/svetilyniki-svetodiodnie-akkumulyatornie/lmb3302-1-800x800.jpg","https://ultra-svet.com/svetilnik-svetodiodnyj-bazuka-5w-60xsmd2835-3-rezhimi-roboty-batareya-lemanso-lmblmb3302","110","ultra-svet"
"not_found","LMB33020","LEMANSO","Св-к на стовп LED+ сон. панель+пульт+акку 90W 750Lm 6500K 144LED 17W/3,2V/ 10Ah IP65 ""LEMANSO"" LMB33020","789F0657-1C4F-11F1-BCFB-BC5FF4F4F2AA","1","","","","no_strict_source_match"
"not_found","ST126","LEMANSO","Світильник точковий MR16 жовтий - золото ""LEMANSO"" ST126 - Розпродаж!","22BEBD2F-59ED-11E4-B89C-BC5FF4F4F2AA","1","","","","no_strict_source_match"
"not_found","LM32029","LEMANSO","Світильник LED 12W коло чорний 220-240V 900LM 6500K IP65 ""Полюс"" ЕКО ""LEMANSO"" LM32029","146AB926-2101-11F1-B211-BC5FF4F4F2AA","10","","","","no_strict_source_match"
"not_found","LM32028","LEMANSO","Світильник LED 18W коло чорний 220-240V 1350LM 6500K IP65 ""Полюс"" ЕКО ""LEMANSO"" LM32028","146AB928-2101-11F1-B211-BC5FF4F4F2AA","10","","","","no_strict_source_match"
"not_found","LM32027","LEMANSO","Світильник LED 24W коло чорний 220-240V 1800LM 6500K IP65 ""Полюс"" ЕКО ""LEMANSO"" LM32027","146AB92A-2101-11F1-B211-BC5FF4F4F2AA","8","","","","no_strict_source_match"
"not_found","LM35018","LEMANSO","Світильник LED 20W 6500K 1600LM IP20 ""Осло"" ""LEMANSO"" LM35018","88D31C5A-1645-11F1-9AC5-BC5FF4F4F2AA","3","","","","no_strict_source_match"
"not_found","LM35019","LEMANSO","Світильник LED 40W 6500K 3300LM IP20 ""Осло"" ""LEMANSO"" LM35019","88D31C5C-1645-11F1-9AC5-BC5FF4F4F2AA","4","","","","no_strict_source_match"
"found","CAB124","LEMANSO","Світильник LED газон з вимк., 1LED білий IP44 6міс. метелик ""LEMANSO"" CAB124 - Розпродаж!","00D0572D-2C74-11E9-AF1A-BC5FF4F4F2AA","118","https://ultra-svet.com/image/cache/catalog/tovari/led-osveshtenie/svetilyniki-svetodiodnie-sadovo-parkovie/cab74-800x800.jpg","https://ultra-svet.com/svetilnik-led-gazon-s-vykl-1led-belyj-ip44-6mes-babochka-lemanso-cab124","110","ultra-svet"
"found","CAB136","LEMANSO","Світильник LED газон з вимк., 2LED білий IP44 6міс. курчата ""LEMANSO"" CAB136 - Розпродаж!","4FE7DB86-2C83-11E9-AF1A-BC5FF4F4F2AA","93","https://ultra-svet.com/image/cache/catalog/tovari/led-osveshtenie/svetilyniki-svetodiodnie-sadovo-parkovie/cab136-800x800.jpg","https://ultra-svet.com/svetilnik-led-gazon-s-vykl-2led-belyj-ip44-6mes-tsyplyata-lemanso-cab136","110","ultra-svet"
"found","CAB44-150","LEMANSO","Світильник вуличний на стовп 3LED 150W 6500K сірий 15000LM ""LEMANSO"" CAB44-150 - Розпродаж!","3545694F-36F5-11E6-B356-BC5FF4F4F2AA","1","https://ultra-svet.com/image/cache/catalog/tovari/led-osveshtenie/svetodiodnie-svetilyniki-ulichnie/sv(7)-800x800.jpg","https://ultra-svet.com/svetilnik-ulichnyj-na-stolb-3led-150w-6500k-15000lm-seryj-lemanso-cab44-150","110","ultra-svet"
"found","CAB44-200","LEMANSO","Світильник вуличний на стовп 4LED 200W сірий 6500K 20000LM ""LEMANSO"" CAB44-200 - Розпродаж!","35456951-36F5-11E6-B356-BC5FF4F4F2AA","1","https://ultra-svet.com/image/cache/catalog/tovari/led-osveshtenie/svetodiodnie-svetilyniki-ulichnie/sv(7)-800x800.jpg","https://ultra-svet.com/svetilnik-ulichnyj-na-stolb-4led-200w-6500k-20000lm-seryj-lemanso-cab44-200","110","ultra-svet"
"not_found","LM35021","LEMANSO","Світильник LED 75W 6500K 5600LM IP20 ""Осло"" ""LEMANSO"" LM35021","88D31C60-1645-11F1-9AC5-BC5FF4F4F2AA","5","","","","no_strict_source_match"
"found","BL-1351","LEMANSO","Світильник круг металевий 60W без решітки білий ""LEMANSO"" BL-1351 (BL-1301)","7A09BAFD-037C-11E4-9F08-902B34A4365E","4","https://cdn.27.ua/sc--media--prod/default/89/a7/27/89a72722-4cde-4352-aeb6-e3258c9d1cee.jpg","https://epicentrk.ua/shop/mplc-svitil-nik-lemanso-bl-1351-20w-bilij-20227814-1ef637d5-a53b-6f3e-ab5a-41d89d79667b.html","107","epicentr"
"not_found","BL-1352","LEMANSO","Світильник круг металевий 60W без решітки чорний ""LEMANSO"" BL-1352 (BL-1301)","7A09BAFF-037C-11E4-9F08-902B34A4365E","4","","","","no_strict_source_match"
"found","BL-1461","LEMANSO","Світильник овал металевий 60W з решіткою білий ""LEMANSO"" BL-1461 (BL-1402)","7A09BB11-037C-11E4-9F08-902B34A4365E","4","https://cdn.27.ua/sc--media--prod/default/56/0b/8c/560b8cab-9785-4159-9338-f95250d24cb9.jpg","https://epicentrk.ua/shop/mplc-svitil-nik-svitlodiodnij-zkg-lemanso-bl-1461-bl-1402-20w-dla-led-lampi-oval-nij-1f0ba939-d87e-6000-a251-8f4997e1a047.html","107","epicentr"
"found","BL-1451","LEMANSO","Світильник овал металевий 60W без решітки білий ""LEMANSO"" BL-1451 (BL-1401)","7A09BB0D-037C-11E4-9F08-902B34A4365E","2","https://cdn.27.ua/sc--media--prod/default/f4/78/2c/f4782c03-b81e-472e-b198-d79d5dcad190.jpg","https://epicentrk.ua/shop/mplc-svitil-nik-svitlodiodnij-zkg-lemanso-bl-1451-bl-1401-20w-dla-led-lampi-oval-nij-bilij-1f0ba939-d840-652a-9c79-8f4997e1a047.html","107","epicentr"
"found","PL6102","LEMANSO","Світильник садово-парковий 20W античне золото ""LEMANSO"" PL6102","DE824739-59DC-11E4-B89C-BC5FF4F4F2AA","2","https://ultra-svet.com/image/catalog/tovari/svetotehnika/svetilyniki-parkovie/6102.jpg","https://ultra-svet.com/svetilnik-lemanso-pl6102-chernyy-60w","98","pwa-catalog"
"found","PL6101","LEMANSO","Світильник садово-парковий 20W білий ""LEMANSO"" PL6101","B39458A3-0CE3-11E4-9FF5-902B34A4365E","2","https://ultra-svet.com/image/catalog/tovari/svetotehnika/svetilyniki-parkovie/61012.jpg","https://ultra-svet.com/svetilnik-lemanso-pl6101-chernyy-60w","98","pwa-catalog"
"found","PL6102","LEMANSO","Світильник садово-парковий 20W білий ""LEMANSO"" PL6102","DE82473B-59DC-11E4-B89C-BC5FF4F4F2AA","2","https://ultra-svet.com/image/catalog/tovari/svetotehnika/svetilyniki-parkovie/6102.jpg","https://ultra-svet.com/svetilnik-lemanso-pl6102-chernyy-60w","98","pwa-catalog"
"found","PL5101","LEMANSO","Світильник садово-парковий 20W чорний ""LEMANSO"" PL5101","E6CBA2EE-0E78-11E4-BB41-902B34A4365E","1","https://ultra-svet.com/image/catalog/tovari/svetotehnika/svetilyniki-parkovie/2916_2.jpg","https://ultra-svet.com/svetilnik-lemanso-pl5101-chernyy-60w","98","pwa-catalog"
"found","PL6101","LEMANSO","Світильник садово-парковий 20W чорний ""LEMANSO"" PL6101","E6CBA2F0-0E78-11E4-BB41-902B34A4365E","4","https://ultra-svet.com/image/catalog/tovari/svetotehnika/svetilyniki-parkovie/61012.jpg","https://ultra-svet.com/svetilnik-lemanso-pl6101-chernyy-60w","98","pwa-catalog"
"found","PL6102","LEMANSO","Світильник садово-парковий 20W чорний ""LEMANSO"" PL6102","35BCCBB2-5395-11E4-AD63-BC5FF4F4F2AA","2","https://ultra-svet.com/image/catalog/tovari/svetotehnika/svetilyniki-parkovie/6102.jpg","https://ultra-svet.com/svetilnik-lemanso-pl6102-chernyy-60w","98","pwa-catalog"
"not_found","BL-1452","LEMANSO","Світильник овал металевий 20W без решітки чорний ""LEMANSO"" BL-1452 (BL-1401)","7A09BB0F-037C-11E4-9F08-902B34A4365E","2","","","","no_strict_source_match"
"not_found","LM31015","LEMANSO","Світильник світлодіодний 100W 6500К 1200LM 175-265V IP20 ""LEMANSO"" LM31015","56F0D479-1631-11F1-9AC5-BC5FF4F4F2AA","12","","","","no_strict_source_match"
"found","LM983","LEMANSO","Світильник світлодіодний 20W 6500K 2000LM IP20 0.6м ""Рояль"" ""LEMANSO"" LM983","9381FB18-010B-11F1-9C6C-BC5FF4F4F2AA","58","https://ultra-svet.com/image/cache/catalog/tovari/led-osveshtenie/svetilyniki-svetodiodnie-balki/svetilyniki-svetodiodnie-balki/26-10-800x800.jpeg","https://ultra-svet.com/svetilnik-svetodiodnyj-10w-6500k-780lm-ip20-0.3m-lemanso-lm983-10","110","ultra-svet"
"found","LM985","LEMANSO","Світильник світлодіодний 36W 6500K 3600LM IP20 1,2м ""Рояль"" ""LEMANSO"" LM985","BA6E2738-163A-11F1-9AC5-BC5FF4F4F2AA","30","https://ultra-svet.com/image/cache/catalog/tovari/led-osveshtenie/svetilyniki-svetodiodnie-nastenno-potolochnie/img_8142-800x800.JPG","https://ultra-svet.com/svetilnik-svetodiodnyj-10w-6500k-ip44-oval-lemanso-lm985","110","ultra-svet"
"not_found","BL-1462","LEMANSO","Світильник овал металевий 60W з решіткою чорний ""LEMANSO"" BL-1462 (BL-1402)","7A09BB13-037C-11E4-9F08-902B34A4365E","6","","","","no_strict_source_match"
